C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_29_499.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_29_499.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_29_499.jpg,0,0,0,4.94914E-07
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_29_582.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_29_582.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_29_582.jpg,0,0,0,1.197908E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_29_663.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_29_663.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_29_663.jpg,0,0,0,3.000437E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_29_741.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_29_741.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_29_741.jpg,0,0,0,6.30049E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_29_822.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_29_822.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_29_822.jpg,0,0,0,2.188919E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_29_906.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_29_906.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_29_906.jpg,0,0,0,6.453859E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_29_990.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_29_990.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_29_990.jpg,0,0,0,1.231754E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_30_075.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_30_075.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_30_075.jpg,-0.03862661,0,0,1.490314E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_30_163.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_30_163.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_30_163.jpg,-0.0472103,0,0,1.357244E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_30_251.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_30_251.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_30_251.jpg,-0.0472103,0,0,4.718912E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_30_339.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_30_339.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_30_339.jpg,-0.0472103,0.2613447,0,0.3086983
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_30_457.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_30_457.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_30_457.jpg,-0.0472103,0.5168964,0,0.7868494
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_30_543.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_30_543.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_30_543.jpg,-0.0472103,0.7809279,0,1.518317
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_30_631.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_30_631.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_30_631.jpg,-0.05579399,1,0,2.694496
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_30_689.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_30_689.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_30_689.jpg,-0.06008584,1,0,3.630376
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_30_767.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_30_767.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_30_767.jpg,-0.08154507,1,0,4.567904
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_30_857.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_30_857.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_30_857.jpg,-0.08154507,1,0,5.727839
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_30_940.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_30_940.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_30_940.jpg,-0.08154507,1,0,6.647778
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_31_024.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_31_024.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_31_024.jpg,-0.08154507,1,0,7.560568
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_31_112.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_31_112.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_31_112.jpg,-0.08583691,1,0,8.466161
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_31_198.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_31_198.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_31_198.jpg,-0.1244635,1,0,9.586259
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_31_278.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_31_278.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_31_278.jpg,-0.1330472,1,0,10.47507
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_31_357.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_31_357.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_31_357.jpg,-0.1330472,1,0,11.35735
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_03_31_440.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_03_31_440.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_03_31_440.jpg,-0.1330472,1,0,11.98497
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_12_139.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_12_139.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_12_139.jpg,0,0,0,9.153881E-07
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_12_220.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_12_220.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_12_220.jpg,0,0,0,1.948981E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_12_311.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_12_311.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_12_311.jpg,0,0,0,4.46185E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_12_412.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_12_412.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_12_412.jpg,0,0,0,7.858589E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_12_547.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_12_547.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_12_547.jpg,0,0,0,2.520914E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_12_636.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_12_636.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_12_636.jpg,0,0,0,1.427829E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_12_717.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_12_717.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_12_717.jpg,0,0,0,1.666259E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_12_807.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_12_807.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_12_807.jpg,0,0,0,1.357481E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_12_886.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_12_886.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_12_886.jpg,0,0,0,2.045568E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_12_967.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_12_967.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_12_967.jpg,0,0,0,6.753249E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_13_058.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_13_058.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_13_058.jpg,0,0,0,9.689448E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_13_146.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_13_146.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_13_146.jpg,0,0,0,8.649145E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_13_233.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_13_233.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_13_233.jpg,0,0,0,6.157919E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_13_332.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_13_332.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_13_332.jpg,0,0,0,2.379146E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_13_414.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_13_414.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_13_414.jpg,0,0,0,1.649808E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_13_508.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_13_508.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_13_508.jpg,0,0.2774445,0,0.2568076
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_13_636.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_13_636.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_13_636.jpg,0,0.5709043,0,0.9241943
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_40_267.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_40_267.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_40_267.jpg,0,0,0,6.173914E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_40_352.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_40_352.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_40_352.jpg,0,0,0,1.928516E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_40_441.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_40_441.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_40_441.jpg,0,0,0,4.834729E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_40_526.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_40_526.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_40_526.jpg,0,0,0,3.133536E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_40_613.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_40_613.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_40_613.jpg,0,0,0,1.968849E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_40_697.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_40_697.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_40_697.jpg,0,0,0,3.639917E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_04_40_781.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_04_40_781.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_04_40_781.jpg,0,0,0,9.182691E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_05_11_233.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_05_11_233.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_05_11_233.jpg,0,0,0,1.112273E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_05_11_315.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_05_11_315.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_05_11_315.jpg,0,0,0,1.33489E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_05_11_399.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_05_11_399.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_05_11_399.jpg,0,0,0,9.114839E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_05_11_481.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_05_11_481.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_05_11_481.jpg,0,0,0,1.996347E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_05_11_565.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_05_11_565.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_05_11_565.jpg,0,0,0,1.450449E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_05_11_649.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_05_11_649.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_05_11_649.jpg,0,0,0,1.836734E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_05_11_734.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_05_11_734.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_05_11_734.jpg,0,0,0,1.154998E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_05_11_825.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_05_11_825.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_05_11_825.jpg,0,0,0,2.032721E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_05_11_911.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_05_11_911.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_05_11_911.jpg,0,0,0,4.181997E-07
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_05_11_995.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_05_11_995.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_05_11_995.jpg,0,0,0,7.985248E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_06_04_705.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_06_04_705.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_06_04_705.jpg,0,0,0,4.463882E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_06_04_799.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_06_04_799.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_06_04_799.jpg,0,0,0,2.792991E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_06_04_883.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_06_04_883.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_06_04_883.jpg,0,0,0,2.092747E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_06_04_975.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_06_04_975.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_06_04_975.jpg,0,0,0,1.112273E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_06_05_060.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_06_05_060.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_06_05_060.jpg,0,0,0,1.33489E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_06_05_151.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_06_05_151.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_06_05_151.jpg,0,0,0,1.371415E-05
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_06_05_238.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_06_05_238.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_06_05_238.jpg,0,0,0,6.173914E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_06_05_323.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_06_05_323.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_06_05_323.jpg,0,0,0,9.660932E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_06_05_414.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_06_05_414.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_06_05_414.jpg,0,0,0,4.834729E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_06_05_493.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_06_05_493.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_06_05_493.jpg,0,0,0,3.133536E-06
C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\center_2025_08_26_20_06_05_581.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\left_2025_08_26_20_06_05_581.jpg,C:\Users\jenny\Documents\SelfDrivingCar_PRJ\IMG\right_2025_08_26_20_06_05_581.jpg,0,0,0,5.575109E-06
